# DEPRECATED: Inhalt wurde nach 'maengelmelder_konstanz.csv' verschoben.
# Bitte entferne / lösche diese Datei nach dem Commit, sie bleibt derzeit aus Kompatibilitätsgründen erhalten.

1912537,"2025-04-28","voll","Muell/Sauberkeit","Muelleimer ueberfuellt","Technische Betriebe","47.6823","9.2025","keine (autom. ermittelt: Mainaustrasse 149, 78464 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1912537"	
1912533,"2025-04-28","abgeladen","Muell/Sauberkeit","Illegaler Muell","Stadtverwaltung","47.6824","9.2024","keine (autom. ermittelt: Mainaustrasse 149, 78464 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1912533"	
1912401,"2025-04-28","Kaputter Buerostuhl bei KonRad Station","Muell/Sauberkeit","Illegaler Muell","Technische Betriebe","47.6723","9.176","keine (autom. ermittelt: Sankt-Gebhard-Strasse 39, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1912401"	
1911961,"2025-04-27","Keine Hundekot-Beutel seit ueber 2 Wochen","Muell/Sauberkeit","Muelleimer ueberfuellt","Technische Betriebe","47.6762","9.1926","keine (autom. ermittelt: Zur Friedrichshoehe 53, 78464 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1911961"	
1911495,"2025-04-27","Stuhl am Strassenrand abgestellt","Muell/Sauberkeit","Illegaler Muell","Technische Betriebe","47.667","9.1733","keine (autom. ermittelt: Schottenstrasse 79, 78462 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1911495"	
1911473,"2025-04-27","Defektes Fahrrad auf Buergersteig gefunden","Strassen, Fahrrad & Verkehr","Fahrrad gefunden","Buergerbuero - Fundsachen","47.6666","9.1731","keine (autom. ermittelt: Schottenstrasse 73, 78462 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1911473"	
1910379,"2025-04-26","Aus der Klingenbergstr kommend, kurz vor der Einfahrt in den Kreisverkehr ist auf der rechten Seite der Hilfsspiegel eingedrueckt. Man kann in diesem nichts mehr erkennen(Adresssuche nach: Klingenbergstr  , Konstanz)","Strassen, Fahrrad & Verkehr","Schilder unkenntlich","Technische Betriebe","47.6708","9.174","Klingenbergstr  , Konstanz (autom. ermittelt: Reichenaustrasse 10, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1910379"	
1910361,"2025-04-26","Am Klettergeruest auf dem Schulhof der Petershauser Grundschule ist die Rutschstange nicht mehr am Geruest befestigt- siehe Bild.","Oeffentliche Orte/Ufer","Schulgelaende schadhaft / verunreinigt","Technische Betriebe","47.6716","9.1819","keine (autom. ermittelt: Zaehringerpl. 1, 78464 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1910361"	
1910355,"2025-04-26","Ein Fahrrad ohne Sattel ist im oeffentlichen Raum direkt an der Fahrbahn an einen Baum gekettet.(Adresssuche nach: Schulstrasse 2 , Konstanz)","Strassen, Fahrrad & Verkehr","Fahrrad gefunden","Buergerbuero - Fundsachen","47.6621","9.1721","Schulstrasse 2 , Konstanz (autom. ermittelt: u. Laube 28, 78462 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1910355"	
1910349,"2025-04-26","Zwischen Kulturzentrum und Muenster fehlt ein Pflasterstein. Und wenn einer fehlt, geht es gleich weiter, deshalb ist Eile geboten(Adresssuche nach: Muensterplatz , Konstanz)","Strassen, Fahrrad & Verkehr","Strassenschaeden","Technische Betriebe","47.6634","9.1753","Muensterplatz , Konstanz (autom. ermittelt: Muensterpl. 1, 78462 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1910349"	
1907143,"2025-04-24","Laterne Nr. 4bei Zandergasse 3/5leuchtet nicht.","Beleuchtung","Strassenlaternen defekt","Stadtwerke Konstanz","47.6799","9.2044","keine (autom. ermittelt: Zandergasse 3, 78464 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1907143"	
1906831,"2025-04-24","Der Feldweg am Waldrand zwischen Pfeiferhoelzle und der Unikurve waere so eine schoene Abkuerzung, wenn er nicht so uebersaeaet waere mit grossen Steinen. Koennte man den Weg nicht mal gescheit befestigen/ asphaltieren? Fuer eine Stadt wie Konstanz, die besonders Radfahrer freundlich und Vorreiter sein moechte sollte dies ja eigentlich kein Problem sein.","Strassen, Fahrrad & Verkehr","Radwege schadhaft","Stadtverwaltung","47.6845","9.1718","keine (autom. ermittelt: M5MC+RP Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1906831"	
1905337,"2025-04-23","Strassenlaterne in der Stickerinnenstrasse 2 im Stromeyersdorf leuchtet nicht mehr(Adresssuche nach: Stickerinnenstr. 2, 78467 Konstanz , Konstanz)","Beleuchtung","Strassenlaternen defekt","Stadtwerke Konstanz","47.6725","9.1533","Stickerinnenstr. 2, 78467 Konstanz , Konstanz (autom. ermittelt: Stickerinnenstrasse 2, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1905337"	
1905055,"2025-04-23","Alter Autoreifen wuerde illegal auf der Wiese (neben Haus Gartenstrasse 68, Seitestrasse zum Margarete Blarer Seniorenheim, Gartenstrasse 62 ) entsorgt und liegt schon seit Wochen dort ohne dass sich jemand darum kuemmert.","Muell/Sauberkeit","Illegaler Muell","Technische Betriebe","47.6667","9.1655","keine (autom. ermittelt: Gartenstrasse 62, 78462 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1905055"	
1904799,"2025-04-23","Bank defekt","Oeffentliche Orte/Ufer","Freizeitgelaende beschaedigt / verunreinigt","Technische Betriebe","47.6579","9.1675","keine (autom. ermittelt: Schuetzenstrasse 42, 78462 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1904799"	
1903971,"2025-04-23","sehr viele Zigarettenstummel um die Baenke auf dem Spielplatz.","Muell/Sauberkeit","verschmutzte Strassen und Plaetze","Technische Betriebe","47.6913","9.147","keine (autom. ermittelt: Bachbohlweg 10, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1903971"	
1903439,"2025-04-23","Im kleinen Waldstueck bei den neuen gebauten Wohnhaeusern der WOBAK liegt Muell","Muell/Sauberkeit","Illegaler Muell","Technische Betriebe","47.6856","9.1453","keine (autom. ermittelt: Brandenburger Str. 40, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1903439"	
1903095,"2025-04-22","Aus","Beleuchtung","Strassenlaternen defekt","Stadtwerke Konstanz","47.6893","9.132","keine (autom. ermittelt: Helene-und-Maria-Schiess-Strasse 28, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1903095"	
1902497,"2025-04-22","Eine Diele ist lose.","Oeffentliche Orte/Ufer","Freizeitgelaende beschaedigt / verunreinigt","Technische Betriebe","47.6685","9.165","keine (autom. ermittelt: Rheingutstrasse 40, 78462 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1902497"	
1902399,"2025-04-22","Holzsockel von Wasserpumpe eingebrochen","Oeffentliche Orte/Ufer","Spielplaetze schadhaft / verunreinigt","Technische Betriebe","47.6906","9.152","keine (autom. ermittelt: Benedikt-Bauer-Strasse 6, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1902399"	
1902373,"2025-04-22","Sitzbaenke defekt(Adresssuche nach: Juedischer Friedhof , Konstanz)","Oeffentliche Orte/Ufer","Friedhof beschaedigt / verunreinigt","Technische Betriebe","47.6787","9.1752","Juedischer Friedhof , Konstanz (autom. ermittelt: Riesenbergweg 12, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1902373"	
1902175,"2025-04-22","Hier steht seit Monaten ein abgestelltes TV-Geraet auf dem Fussweg.(Adresssuche nach: Lohnerhofstr 7., Konstanz , Konstanz)","Muell/Sauberkeit","Illegaler Muell","Technische Betriebe","47.6712","9.157","Lohnerhofstr 7., Konstanz , Konstanz (autom. ermittelt: Lohnerhofstrasse 7, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1902175"	
1902163,"2025-04-22","Laterne 7  Lohnerhofstr. -   ausgefallenLaterne 8  Lohnerhofstr.  -  Revisionsklappe seit Campernutzung (?) defektLaterne 9  Lohnerhofstr.  -  ausgefallen(Adresssuche nach: Lohnerhofstr. , Konstanz)","Beleuchtung","Strassenlaternen defekt","Stadtwerke Konstanz","47.6713","9.1568","Lohnerhofstr. , Konstanz (autom. ermittelt: Faerberstrasse 10, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1902163"	
1901909,"2025-04-22","Pflasterstein ist ausgebrochen","Strassen, Fahrrad & Verkehr","Fusswege schadhaft","Technische Betriebe","47.6609","9.1758","keine (autom. ermittelt: Muenzgasse 13, 78462 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1901909"	
1901095,"2025-04-22","Sturzrisiko fuer Radfahrer: nach Ampelueberquerung Stromeyersdorf Strasse fuehrt die Auffahrt auf die Radspur der Reichenauer Strasse Richtung Europabruecke a) ueber einen recht hohen Radstein und b) auch noch ueber einen Gulli. Markierung und abgeflachter Uebergang waere gut. Schon zwei Stuerze von Kindern (Waldorf-Schule) erlebt.","Strassen, Fahrrad & Verkehr","Radwege schadhaft","Stadtverwaltung","47.6723","9.1617","keine (autom. ermittelt: Reichenaustrasse 43A, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1901095"	
1900873,"2025-04-22","Illegaler Sperrmuell abgestellt, zur Spuelmaschine kam jetzt eine Waschmaschine dazu","Muell/Sauberkeit","Illegaler Muell","Technische Betriebe","47.6658","9.1684","keine (autom. ermittelt: Gartenstrasse 42, 78462 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1900873"	
1900591,"2025-04-22","Pflastersteine auf der Strasse sind lose. Jedes Darueberfahren, selbst mit einem Fahrrad,  gibt ein lautes Geraeusch. Eine entsprechende Reparatur im letzten Jahr war nur kurzzeitig wirksam.Dauerhafte Abhilfe gegen die Laermbelaestigung (Schlafzimmer) schafft nur Asphaltieren statt Pflaster.(Adresssuche nach: Blarerstr. 6/8, 78462 , Konstanz)","Strassen, Fahrrad & Verkehr","Strassenschaeden","Technische Betriebe","47.6617","9.1681","Blarerstr. 6/8, 78462 , Konstanz (autom. ermittelt: Blarerstrasse 6, 78462 Konstanz, Deutschland","https://konstanz-mitgestalten.de/bms/1900591"	
1900179,"2025-04-22","Guten Tag,jetzt sind erneut 2 Laternen ausgefallen. vielen Dank, dass Sie sich kuemmern.","Beleuchtung","Strassenlaternen defekt","Stadtwerke Konstanz","47.6801","9.1883","keine (autom. ermittelt: Sonnenbuehlstrasse 37, 78464 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1900179"	
1900137,"2025-04-22","Glasscherben auf dem Fahrradweg","Muell/Sauberkeit","verschmutzte Strassen und Plaetze","Technische Betriebe","47.6669","9.1898","keine (autom. ermittelt: Seestrasse 29, 78464 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1900137"	
1899613,"2025-04-21","Scherben auf dem Radweg/ Uebergang zur Fussgaenger Ampel","Muell/Sauberkeit","verschmutzte Strassen und Plaetze","Technische Betriebe","47.6792","9.1693","keine (autom. ermittelt: L220 129, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1899613"	
1899139,"2025-04-20","Wegebeleuchtung Nummer 4 seit langem defekt, Sturzgefahr auf der Treppe von Cherisy zur Bushaltestelle Fuerstenberg","Beleuchtung","Strassenlaternen defekt","Stadtwerke Konstanz","47.6806","9.1621","keine (autom. ermittelt: Fuerstenberg, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1899139"	
1899049,"2025-04-20","Laterne defekt","Beleuchtung","Strassenlaternen defekt","Stadtwerke Konstanz","47.6841","9.1636","keine (autom. ermittelt: Moorkieferweg 5, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1899049"	
1898989,"2025-04-20","Randstein abgebrochen","Strassen, Fahrrad & Verkehr","Fusswege schadhaft","Technische Betriebe","47.6755","9.175","keine (autom. ermittelt: Steinstrasse 50, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1898989"	
1898767,"2025-04-20","Trampolin abgestellt(Adresssuche nach:  , Konstanz)","Muell/Sauberkeit","Illegaler Muell","Technische Betriebe","47.6887","9.1583",", Konstanz (autom. ermittelt: Schwaketenstrasse 33, 78467 Konstanz, Deutschland","https://konstanz-mitgestalten.de/bms/1898767"	
1898169,"2025-04-19","Im Brachsengang leuchtet die Strassenlampe Nr. 10 nicht.","Beleuchtung","Strassenlaternen defekt","Stadtwerke Konstanz","47.6787","9.2051","keine (autom. ermittelt: Brachsengang 13, 78464 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1898169"	
1896531,"2025-04-18","An der Auf-/ Abfahrt vom Pumptrack fehlt mittig ein Stein. Ziemlich gefaehrlich wenn man mit einem Scooter anfahren will und in das Loch kommt.","Strassen, Fahrrad & Verkehr","Fusswege schadhaft","Technische Betriebe","47.6689","9.178","keine (autom. ermittelt: Benediktinerpl. 8, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1896531"	
1896207,"2025-04-18","Spielplatz voller Glasscherben(Adresssuche nach:  , Konstanz)","Oeffentliche Orte/Ufer","Spielplaetze schadhaft / verunreinigt","Stadtverwaltung","47.7369","9.1227",", Konstanz (autom. ermittelt: Mittelsberg 5, 78465 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1896207"	
1895723,"2025-04-17","Glasscherben im Brunnen","Muell/Sauberkeit","verschmutzte Strassen und Plaetze","Technische Betriebe","47.6724","9.1763","keine (autom. ermittelt: Sankt-Gebhard-Strasse 32-36, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1895723"	
1895547,"2025-04-17","Sehr unuebersichtlich bei Ausfahrt aus Jahnstrasse!  Spiegel anbringen","Hinweise","Hinweise","S. Fuchs","47.6763","9.1724","keine (autom. ermittelt: Schneckenburgstrasse 46, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1895547"	
1894997,"2025-04-17","Illegale Entsorgung eines alten Geschirrspuelers Ecke Gartenstr. / Loehrystr.","Muell/Sauberkeit","Illegaler Muell","Technische Betriebe","47.6658","9.1685","keine (autom. ermittelt: Gartenstrasse 42, 78462 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1894997"	
1893515,"2025-04-16","Die Ampelschaltung funktioniert nicht mehr. Die Autofahrer haben schon lange rot, die Fahrraeder bekommen nur ganz kurz oder gar nicht gruen. Seit drei Wochen besteht das Problem... Sehr aergerlich und vielen fahren dann einfach bei rot.","Strassen, Fahrrad & Verkehr","Ampel defekt","Stadtverwaltung","47.6824","9.1473","keine (autom. ermittelt: Riedstrasse 35, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1893515"	
1892835,"2025-04-16","Muell abgelegt","Muell/Sauberkeit","Illegaler Muell","Stadtverwaltung","47.6884","9.1598","keine (autom. ermittelt: Schwaketenstrasse 104, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1892835"	
1891501,"2025-04-15","Holzstuecke von Moebeln o. ae.(Adresssuche nach:  , Konstanz)","Muell/Sauberkeit","Illegaler Muell","Technische Betriebe","47.6897","9.1829",", Konstanz (autom. ermittelt: M5QM+V5 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1891501"	
1891201,"2025-04-15","Sitzgelegenheit aus Baumstaemmen zerfallen. Metallschrauben schauen raus.","Oeffentliche Orte/Ufer","Spielplaetze schadhaft / verunreinigt","Technische Betriebe","47.6837","9.1502","keine (autom. ermittelt: Leipziger Str. 1, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1891201"	
1891191,"2025-04-15","Schrauben loesen sich an der Wippe und beschaedigen Kleidung. Bzw. Tut den Kindern bei der Benutzung weh.","Oeffentliche Orte/Ufer","Spielplaetze schadhaft / verunreinigt","Technische Betriebe","47.6832","9.1496","keine (autom. ermittelt: Leipziger Str. 4, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1891191"	
1890867,"2025-04-15","Defektes Fahrrad (Rahmen gebrochen) abgestellt.","Muell/Sauberkeit","Illegaler Muell","Technische Betriebe","47.6823","9.1471","keine (autom. ermittelt: Konstanz Wollmatingen, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1890867"	
1890255,"2025-04-15","Zerbrochene Bierflasche mittig auf dem Fuss-/Radweg stadtauswaerts","Muell/Sauberkeit","verschmutzte Strassen und Plaetze","Technische Betriebe","47.6816","9.144","keine (autom. ermittelt: Byk-Gulden-Strasse 5, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1890255"	
1889727,"2025-04-14","Glas Scherben beim Seeufer bei den Treppen (schaenzle)","Muell/Sauberkeit","verschmutzte Strassen und Plaetze","Technische Betriebe","47.6695","9.1634","keine (autom. ermittelt: Winterersteig 19, 78462 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1889727"	
1888771,"2025-04-14","Muellablagerung hinter dem Glascontainer(Adresssuche nach: Zum Klausenhorn , Konstanz)","Muell/Sauberkeit","Illegaler Muell","Stadtverwaltung","47.7444","9.1513","Zum Klausenhorn , Konstanz (autom. ermittelt: Zum Klausenhorn 31, 78465 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1888771"	
1888409,"2025-04-14","â€žSauereiâ€œ auf dem Grillplatz des Bismarckturms, am Nachmittag des 13. April 2025.Warum keine Ueberwachungskameras ?(Adresssuche nach: Bismarckturm , Konstanz)","Muell/Sauberkeit","Illegaler Muell","Technische Betriebe","47.6797","9.1805","Bismarckturm , Konstanz (autom. ermittelt: Raitebergweg 45, 78464 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1888409"	
1888153,"2025-04-14","Blaue Muellsaecke liegen seit Tagen vor dem Kindergarten,werden auch nicht von der Abfuhr mitgenommen(Adresssuche nach: Blarerstr.56 , Konstanz)","Muell/Sauberkeit","Muelleimer ueberfuellt","Technische Betriebe","47.6591","9.1662","Blarerstr.56 , Konstanz (autom. ermittelt: Blarerstrasse 56, 78462 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1888153"	
1888077,"2025-04-14","Glasscherben und zerbrochene Flaschen auf Rad- und Fussweg","Muell/Sauberkeit","verschmutzte Strassen und Plaetze","Technische Betriebe","47.6801","9.2014","keine (autom. ermittelt: Peter-Rosegger-Weg 5, 78464 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1888077"	
1887451,"2025-04-13","An der Bushaltestelle Litzelstetten Waldfriedhof  fahren die Radler auf dem schmalen Gehweg, dass ist sehr gefaehrlich und sie verweisen auf das vorherige Strassenschild Fussgaenger/Radler, was  dort geaendert werden sollte, denn es ist moeglich, dass VOR der Haltestelle auf die Strasse gewechselt wird, um an der Ecke den vorhandenen Radweg sicher weiter zu fahren.","Hinweise","Hinweise","Stadtverwaltung","47.7086","9.1708","keine (autom. ermittelt: Litzelstetten, Waldfriedhof, 78465 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1887451"	
1886449,"2025-04-13","Vermuellung, frueher stand hier auch eine Aufforderung zum Muell wegraeumen(?)","Muell/Sauberkeit","Illegaler Muell","Technische Betriebe","47.6816","9.1623","keine (autom. ermittelt: Haidelmoosweg 15, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1886449"	
1885845,"2025-04-13","In Folge des niedrigen Wasselspiegel im See kommt ja einiges unschoene zum Vorschein. In der Seestrasse nach dem Jachthafen sieht es aus als ob man Bauschutt abgeladen haette ueber Steine von Absperrgitter alte Treppenstufen und Betonbrocken Fuer eine Uferpromenade nicht schoen anzuschauen","Oeffentliche Orte/Ufer","Seeufer verschmutzt","Technische Betriebe","47.6668","9.1893","keine (autom. ermittelt: Seestrasse 29, 78464 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1885845"	
1885673,"2025-04-12","Schaukel am Spielplatz an der Steinstrasse 12 ist eine Kette lose.","Oeffentliche Orte/Ufer","Spielplaetze schadhaft / verunreinigt","Technische Betriebe","47.6741","9.179","keine (autom. ermittelt: Steinstrasse 12, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1885673"	
1884107,"2025-04-11","An dem Verbindungsweg zwischen don bosco und Beethovenstr fehlen dauernd die Absperrpfosten . Regelmaessig wird der Weg als Abkuerzung genommen mit Autos.  Ebenfalls treffen sich Autofans mit ihren Wagen auf dem weg .Ein Treffen wurde die Tage nach informieren der polizei abgebrochen. Dadurch immer mehr Verschmutzung.","Strassen, Fahrrad & Verkehr","Fusswege schadhaft","Technische Betriebe","47.6724","9.1969","keine (autom. ermittelt: Haendelstrasse 20, 78464 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1884107"	
1882659,"2025-04-10","Loch im Gullideckel. Stolperfalle","Strassen, Fahrrad & Verkehr","Fusswege schadhaft","Stadtverwaltung","47.6816","9.1808","keine (autom. ermittelt: Danziger Strasse, 78464 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1882659"	
1880795,"2025-04-09","Guten Tag, neulich abends 22 Uhr auf den Bus gewartet im 'Chinesenhaeusle'. Unterm Dach und auch an den Seitenwaenden stapelt sich der Schmutz durch Spinnweben etc. Ich denke dass sie vom letzten Jahr noch vorhanden sind, weil um diese Jahreszeit noch keine Spinnen etc. ihr Werk verrichten. Da die Tourismussaison beginnt und auch fuer die Einheimischen  ist es leider kein schoener Anblick, sondern laesst einem ekeln ab dem Dreck.Vielen Dank fuers Bearbeiten.(Adresssuche nach: Bushaltestelle Theater  , Konstanz)","Muell/Sauberkeit","verschmutzte Strassen und Plaetze","Technische Betriebe","47.678","9.1737","Bushaltestelle Theater  , Konstanz (autom. ermittelt: L220 54, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1880795"	
1880273,"2025-04-09","Glasschutzwand verschmutzt","Muell/Sauberkeit","verschmutzte Strassen und Plaetze","Technische Betriebe","47.6667","9.1755","keine (autom. ermittelt: Rheinsteig 11A, 78462 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1880273"	
1879197,"2025-04-09","2 zerlegte Fahrraeder(Adresssuche nach: Stromeyersdorfstr. 1 , Konstanz)","Strassen, Fahrrad & Verkehr","Fahrrad gefunden","Buergerbuero - Fundsachen","47.6731","9.1589","Stromeyersdorfstr. 1 , Konstanz (autom. ermittelt: Reichenaustrasse 196, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1879197"	
1877605,"2025-04-08","Das kleine Karussell wurde angefahren und sitzt nun locker. Im Anhang ein Bild mit der Autonummer des Verursachers.","Oeffentliche Orte/Ufer","Freizeitgelaende beschaedigt / verunreinigt","Technische Betriebe","47.6628","9.1751","keine (autom. ermittelt: Wessenbergstrasse 35, 78462 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1877605"	
1877415,"2025-04-08","Bitte um Entsorgung des Muells und Gruenabfalls der staedtischen Baeume auf der staedtischen Gruenflaeche an der Ecke Turnierstr. / Griesseggstr.","Muell/Sauberkeit","verschmutzte Strassen und Plaetze","Technische Betriebe","47.6645","9.161","keine (autom. ermittelt: Turnierstrasse 43, 78462 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1877415"	
1877393,"2025-04-08","Strassenlaterne vor Turnierstrasse 41/43 defekt.","Beleuchtung","Strassenlaternen defekt","Stadtwerke Konstanz","47.6645","9.1612","keine (autom. ermittelt: Turnierstrasse 43, 78462 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1877393"	
1876481,"2025-04-07","Sehr geehrte Damen und Herren,das Schutznetz am Hoernle, das letztes Jahr installiert wurde, ist unten nicht vollstaendig. Aus unserer jahrzehntelangen Erfahrung als Volleyballspielerinnen und Volleyballspieler wissen wir, dass ein etwa 1 Meter hohes Netz ausreichen wuerde, wenn es lueckenlos zwischen der Erde und dem Schutznetz angebracht ist, sodass kein Ball hindurch rollen kann.Koennten Sie das Netz bitte zeitnah ergaenzen? Besten Dank.","Oeffentliche Orte/Ufer","Sportplaetze beschaedigt / verunreinigt","Technische Betriebe","47.6664","9.2142","keine (autom. ermittelt: Eichhornstrasse 100, 78464 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1876481"	
1876457,"2025-04-07","Sehr geehrte Damen und Herren,ich moechte Sie auf ein wiederkehrendes Problem aufmerksam machen, das die Beachvolleyballfelder am Hoernle betrifft. Trotz des ganzjaehrigen Hundeverbots lassen einige Hundehalterinnen und Hundehalter ihre Hunde auf der Anlage, insbesondere auf den Feldern, laufen. Dies fuehrt nicht nur zu Verunreinigungen wie Hundekot im Sand und auf der Wiese, sondern stellt auch eine Gefahr fuer die Sportlerinnen und Sportler dar.Ich bitte das Ordnungsamt der Stadt Konstanz, strenger durchzugreifen und regelmaessige Kontrollen durchzufuehren. Zudem sollten hohe Bussgelder verhaengt werden, um die Einhaltung der Regeln sicherzustellen und Wiederholungen zu verhindern.Vielen Dank fuer Ihre Aufmerksamkeit und Ihr Verstaendnis.Mit freundlichen Gruessen","Oeffentliche Orte/Ufer","Freizeitgelaende beschaedigt / verunreinigt","Stadtwerke Konstanz","47.6663","9.2147","keine (autom. ermittelt: Eichhornstrasse 100, 78464 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1876457"	
1876357,"2025-04-07","Alte Glasfenster im Gebuesch(Adresssuche nach: Schwaketenstr 74 , Konstanz)","Muell/Sauberkeit","Illegaler Muell","Technische Betriebe","47.689","9.1551","Schwaketenstr 74 , Konstanz (autom. ermittelt: Schwaketenstrasse 58, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1876357"	
1875129,"2025-04-07","Die Strassenlaterne Nr. 2 bei Haus Nr. 1 brennt nicht (2025.04.05 - 22:30).(Adresssuche nach: Im Weinberg 1 , Konstanz)","Beleuchtung","Strassenlaternen defekt","Stadtwerke Konstanz","47.6755","9.1934","Im Weinberg 1 , Konstanz (autom. ermittelt: Zur Friedrichshoehe 14, 78464 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1875129"	
1874343,"2025-04-07","Defekte Strassenlampe (Lampen-Nr. 17) auf Hoehe Peter-Thumb-Str. 25, 78464 Allmannsdorf(defekt seit 03.04.2025)(Adresssuche nach: Peter-Thumb-Str. 25 , Konstanz)","Beleuchtung","Strassenlaternen defekt","Stadtwerke Konstanz","47.6763","9.2048","Peter-Thumb-Str. 25 , Konstanz (autom. ermittelt: Peter-Thumb-Strasse 25D, 78464 Konstanz, Deutschland","https://konstanz-mitgestalten.de/bms/1874343"	
1873993,"2025-04-06","Laterne Nr.8 steht schief.","Beleuchtung","Strassenlaternen defekt","Stadtwerke Konstanz","47.7373","9.1203","keine (autom. ermittelt: Moosweg 15, 78465 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1873993"	
1873983,"2025-04-06","Markierung der Stufen ist stark verblasst.","Strassen, Fahrrad & Verkehr","Fusswege schadhaft","OV Dettingen-Wallhausen","47.7346","9.1184","keine (autom. ermittelt: Ringstrasse 48, 78465 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1873983"	
1872707,"2025-04-05","An zwei Muelleimern auf dem Fuerstenberg wurde Leergut zurueckgelassen.","Muell/Sauberkeit","Muelleimer ueberfuellt","Technische Betriebe","47.6822","9.1609","keine (autom. ermittelt: Haidelmoosweg 25, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1872707"	
1872235,"2025-04-05","Sperrmuell","Muell/Sauberkeit","Illegaler Muell","Technische Betriebe","47.6723","9.1761","keine (autom. ermittelt: Sankt-Gebhard-Strasse 39, 78467 Konstanz, Germany","https://konstanz-mitgestalten.de/bms/1872235"	
